year,rank,title,artist,url,lyrics
1990,40,Roam,The B-52's,https://genius.com/The-b-52s-roam-lyrics,"[Intro]
I hear a wind
Whistling air
Whispering
In my ear
[Verse 1]
Boy Mercury shootin' through every degree
Oh, girl dancin' down those dirty and dusty trails
Take it hip to hip, rocket through the wilderness
Around the world, 
the trip begins with a kiss
[Chorus]
Roam if you want to, roam around the world
Roam if you want to, 
without wings, without wheels
Roam if you want to, roam around the world
Roam if you want to, without anything but the love we feel
[Verse 2]
Skip the airstrip to the sunset
Yeah, ride the arrow to the target one
Take it hip to hip, rocket through the wilderness
Around the world, the trip begins with a kiss
[Chorus]
Roam if you want to, roam around the world
Roam if you want to, without wings, without wheels
Roam if you want to, roam around the world
Roam if you want to, without anything but the love we feel"
1990,41,Everything,Jody Watley,https://genius.com/Jody-watley-everything-lyrics,"[Verse 1]
Lately I feel so all alone
Can't find the joy
You know that I'd be with you now
If I had the choice
[Pre-Chorus 1]
I know I hurt you when I said goodbye
And I don't know the reason
I ever stopped believing
I never needed anyone but you, oh
[Chorus]
I was too blind to see
When you belonged to me
You were my everything
Now I'd give anything
To feel the love you bring
You were my everything
[Verse 2]
They say time can mend a broken heart
And fix you up
But my life could never ever be the same
Without your touch"
1990,42,Back to Life (However Do You Want Me),Soul II Soul featuring Caron Wheeler,https://genius.com/Soul-ii-soul-back-to-life-however-do-you-want-me-lyrics,"[Intro]
Back to life, back to reality
Back to life, back to reality
[Verse 1]
Back to life, back to reality
Back to the here and now, oh yeah
Show me how, decide what you want from me
Tell me maybe I could be there for you
[Chorus]
However do you want me
However do you need me, how
However do you want me
However do you need me
However do you want me
However do you need me, how
However do you want me
However do you need me
[Verse 2]
Back to life, back to the present time
Back from a fantasy, yes
Tell me now, take the initiative
I'll leave it in your hands until you're ready"
1990,43,Here and Now,Luther Vandross,https://genius.com/Luther-vandross-here-and-now-lyrics,"[Verse 1]
One look in your eyes
And there I see
Just what you mean to me
Here in my heart
I believe
Your love is all I ever need
Holding you close through the night
I need you, yeah
I look in your eyes
And there I see
What happiness really means
The love that we share
Makes life so sweet
Together, we'll always be
This pledge of love feels so right
And ooh, I need you
[Chorus]
Here and now
I promise to love faithfully
You're all I need
Here and now
I vow to be one with thee
Your love is all I need"
1990,44,Alright,Janet Jackson,https://genius.com/Janet-jackson-alright-lyrics,"[Intro]
Alright
Alright
Alright
Alright
Alright
Alright
Alright
Shoo-bee-doo-bee-doo-wah
Baby
Baby
Sho nuff
Alright with me
Sho nuff
Alright with me
[Verse 1]
Seeing that your love's true
Never I'll doubt you
My heart belongs to you
That's alright with me
Worlds could end around me
So in love that I can't see
You and me were meant to be
That's alright with me"
1990,45,Ice Ice Baby,Vanilla Ice,https://genius.com/Vanilla-ice-ice-ice-baby-lyrics,"[Intro]
Yo VIP, let's kick it
[Chorus]
Ice, ice, baby
Ice, ice, baby
[Verse 1]
Alright stop, collaborate and listen
Ice is back with my brand new invention
Something grabs a hold of me tightly
Flow like a harpoon daily and nightly
""Will it ever stop?"" Yo, I don't know
Turn off the lights
, and I'll glow
To the extreme,
 
I rock a mic like a vandal
Light up a stage and wax a chump like a candle
Dance, go rush the speaker that booms
I'm killing your brain like a poisonous mushroom
Deadly, when I play a dope melody
Anything less than the best is a felony
Love it or leave it, you better gangway
You better hit bullseye, the kid don't play
If there was a problem, yo, I'll solve it
Check out the hook while my DJ revolves it
[Chorus]
Ice, ice, baby
Vanilla Ice, ice, baby
Vanilla Ice, ice, baby
Vanilla Ice, ice, baby"
1990,46,Blame It on the Rain,Milli Vanilli,https://genius.com/Milli-vanilli-blame-it-on-the-rain-lyrics,"[Intro]
Ooh, oh girl
Blame it on the rain (Yeah, yeah)
Blame it on the stars (Woo)
[Verse 1]
You said you didn't need her
You told her goodbye (Goodbye)
You sacrificed a good love
To satisfy your pride
Now you wish that you still had her (Had her)
And you feel like such a fool
You let her walk away
Now it just don't feel the same
[Refrain]
Gotta blame it on something (Gotta blame it on something)
Gotta blame it on something
[Chorus]
Blame it on the rain that was falling, falling
Blame it on the stars that didn't shine that night
Whatever you do, don't put the blame on you
Blame it on the rain, yeah, yeah
[Post-Chorus]
You can blame it on the rain"
1990,47,Have You Seen Her,MC Hammer,https://genius.com/Mc-hammer-have-you-seen-her-lyrics,"Ah yeah, I'm glad I put this tape in
I'm just gon' cruise down the road
Look at the stars in the sky
And drift off into the sweet memories that I have
Of a love that my heart has been searching for
For so long, and I know somewhere
If I keep looking, that love I'll find
The picture grows clearer and clearer
From the back to the front of my mind
And like love, a love I know I'll have
The girl that I want, she'll be mine, she'll be fly, and it'll last
I see her face and I can't let go
She's in my dreams and my heart, so let me know
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
I'm looking for that love
She's a thought and a vision in my memory
I haven't met her, but tell me where could she be
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
I'm looking for that special love
(Love, oh love, love is a feeling that I need)
Love is a feeling that the Hammer definitely needs
(Please be mine)
Baby be mine
(I need your love to make it)
I need your love to make it
So why don't you be mine
The search is going on
From coast to coast
A woman for the man, who's propping the most
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
My heart is beating strong
This love cannot be wrong
I need her and I want her, so come on to my home
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
I'm a keep looking
At the movies, in my car, on my stereo
At a game, ""A Different World"" or ""The Cosby Show""
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
Yo Bill, tell me what's up
At the track, at the club, or out buying dub
If you've seen her, then I'll have her, cause I'm in love
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
My heart is hurting so bad
(Love, oh love, love is a feeling that I need)
Love is a feeling that I know I need
(Please be mine)
Be mine baby
(I need your love to make it)
I need your love to make it
Why don't you be mine
(Baby, be mine)
Where could she be?
At the store around the corner
Or wondering at night
Or chilling with another brother holding the mic
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
Hammer, you know I'm looking
Calling all my friends all around the place
Guy, Levert, or my homey Rob Base
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
If you've peeped her out, tell me
Yo, let me get on the phone
Ted, Dre, or Ed Lover
Fab 5 Freddy
, won't you help a young brother
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
I got a picture in my mind
The thought is so clear of the love I need here
Like Houdini, be magic and why don't you appear
(Have you seen her?)
Oh baby, why don't you appear
(Tell me have you seen her?)
I can see yo' face
I'm seeing her face, again and again
Come knocking at my door, and you know I'll let you in
(Have you seen her?)
Have you seen her?
(Tell me have you seen her?)
Oh, my sweet love
Searching 'round the world, what more can I say?
The girl is hard to see like an unseen VJ
(Have you seen her? Tell me have you seen her? Have you seen her?)"
1990,48,With Every Beat of My Heart,Taylor Dayne,https://genius.com/Taylor-dayne-with-every-beat-of-my-heart-lyrics,"I keep getting closer
To the love I know
I'm ready and willing
Getting out of control
You win and you lose some
But if you stay in the game
Before you know it
You'll feel the fire
But don't get burned by the flame
You'll find the answer any day
With every beat of my heart
I keep getting closer to you
With every beat of my heart now
I know we're getting closer
To love with every beat
I just wanna know you
More every day
And now it won't be long
Till I hear you say (say it, say it)
Say that you do boy
It's just a matter of time
Before you know it
You'll feel the fire
And it's burning deep inside
You'll find the answer
In his eyes
With every beat of my heart
I keep getting closer to you
With every beat of my heart now
I know we're getting closer to love
With every beat of my heart
I feel you moving closer to me, oh
With every beat of my heart
Baby I know it's becoming reality
With every beat"
1990,49,Come Back to Me,Janet Jackson,https://genius.com/Janet-jackson-come-back-to-me-lyrics,"[Intro]
Come...
[Verse 1]
Looking through my old drawer
Came across the letter you wrote
Said you needed time away
That was so long ago
[Pre-Chorus]
All my life, I've waited
To see your smile again
In my mind, I've hated
Not able to let go
[Chorus]
Come back to me
I'm beggin' you please
Come back to me
I want you to
Come back to me
I'm beggin' you please
Come back to me
[Verse 2]
Lord knows that I have tried
To live my life as one
Friends tell me to hold on
Tough times don't last for long"
1990,50,No More Lies,Michel'le,https://genius.com/Michelle-no-more-lies-lyrics,"[Dr. Dre]
Hello?
Hello? Hello?
'Course you're the only girl
You're all I think about
You're the only girl for me
You're all I think about
You're special
You know I love you
You know I love you
[Michel'le]
You say you love me
And I think that is true
But every night my girlfriend tells me
I should watch you
Now I say I trust you
But I want you to know
I'm not a sucker;
Chill out-your nose is growing, Pinocchio
So now I'm leaving
And you know I tried
All right, baby, no more lies
Do-do-doo-ooh-ooh
Do-do-doo-ooh-ooh
Do-do-do-do-do-ooh-ooh"
1990,51,Praying for Time,George Michael,https://genius.com/George-michael-praying-for-time-lyrics,"[Verse 1]
These are the days of the open hand
They will not be the last
Look around now
These are the days of the beggars and the choosers
This is the year of the hungry man
Whose place is in the past
Hand in hand
With ignorance and legitimate excuses
[Pre-Chorus]
The rich declare themselves poor
And most of us are not sure
If we have too much, but we'll take our chances
'Cause God's stopped keeping score
I guess somewhere along the way
He must have let us all out to play
Turned his back, and all God's children
Crept out the back door
[Chorus]
And it's hard to love
There's so much to hate
Hanging on to hope
When there is no hope to speak of
And the wounded skies above
Say it's much, much too late
Well, maybe we should all be praying for time"
1990,52,How Can We Be Lovers,Michael Bolton,https://genius.com/Michael-bolton-how-can-we-be-lovers-lyrics,"[Intro]
How can we be lovers if we can't be friends?
How can we start over when the fighting never ends, baby?
How can we make love if we can't make amends?
How can we be lovers if we can't be, can't be friends?
[Verse 1]
Look at us now, look at us, baby
Still trying to work it out, never get it right
We must be fools, we must be crazy
Oh, when there's no communication
Oh, it's a no-win situation
[Chorus]
How can we be lovers if we can't be friends?
How can we start over when the fighting never ends, baby?
How can we make love if we can't make amends? Tell me
How can we be lovers if we can't be, can't be friends?
[Verse 2]
We lie awake, this wall between us
We're just not talking, we've got so much to say
Let's break these chains, our love can free us
Oh, ain't it time we started trying?
Oh, gotta stop this love from dying"
