year,rank,title,artist,url,lyrics
1980,41,Brass in Pocket,The Pretenders,https://genius.com/Pearl-jam-meaningless-brass-in-pocket-jam-lyrics,"The Pretenders) (Zurich, Switzerland, 6/18/92)
Free the people, oh...got your love, whoa... (2x)
Shower the people you love with love, show them the way that you feel (2x)
I'm special...'cause I'm gonna make you see...
Nobody loves you, nobody like me
I'm special, so special
I got to have some of your attention, give it to me...
'Cause I'm...I'll kick the f*ck out of you...
Peaceful times have come and gone, it's time to f*ckin' kill somebody
I try, don't blame me...I try, peacefully...
That time has come and gone, now it's just me...
Just me...this means nothin' no more
This don't mean nothin' no more
I don't want to see this no more...
Unless you're ready, less you're ready, to stand behind it...
I don't give a f*ck...
Let the words that you say to me...
Unless the actions sustain it
It's meaningless...we're all meaningless...
The world will go on...and we're all meaningless...
The world will spin...we're all meaningless...
I refuse, I refuse, to believe...
We're meaningless, meaningless, we're meaningless, I refuse...
I won't give up, yeah...
Meaningless...we're not meaningless...
We're not invisible...we're meaningless...
If you love someone, tell 'em...
Show them the way that you feel...
Shower the people you love with love, show them the way that you feel (3x)
Oh"
1980,42,Special Lady,"Ray, Goodman & Brown",https://genius.com/Ray-goodman-and-brown-special-lady-lyrics,"[Intro: Ray, Goodman & Brown]
You must be a special lady
(Billy, you singin' first tenor or second?
Nah, Harry, I'm singin' second, man)
And a very exciting girl
(Al, bring that bass out, man
Hey man, I'll bring it out a little bit more)
You gotta be a special lady
(Let's get down on some harmony, come on)
'Cause you got me sittin' on top of the world
Sittin' on top of the world
[Verse 1: Harry Ray]
Somehow I knew it would be you
To change my gray skies to blue
And it was strange when you called my name
Ever since that day I haven't been the same, ooh
[Pre-Chorus: Harry Ray | 
Ray, Goodman & Brown
]
Before I met you, my sun didn't want to shine
Then all the warmth suddenly slipped up from behind
Pop (
Pop
) went the reason in my mind
[Chorus: Ray, Goodman & Brown | 
Harry Ray
]
You must be a sweet special lady
And a very exciting girl (
Ooh, so exciting
)
You gotta be a special lady (
What a lady
)
'Cause you got me sittin' on top of the world
Sittin' on top of the world"
1980,43,Send One Your Love,Stevie Wonder,https://genius.com/Stevie-wonder-send-one-your-love-lyrics,"[Chorus 1]
Send her your love
With a dozen roses
Make sure that she knows it
With a flower from your heart
[Chorus 2]
Show him your love
Don't hold back your feelings
You don't need a reason
When it's straight from the heart
[Verse 1]
I've heard so many say that the days of romance are no more
And people falling in love is so old fashioned
But waiting are they the day they once let slip away
Hiding need to fulfill their heart's desire for love’s passion
[Chorus 1]
Send her your love
With a dozen roses
Make sure that she knows it
With a flower from your heart
[Chorus 2]
Show him your love
Don't hold back your feelings
You don't need a reason
When it's straight from the heart"
1980,44,The Second Time Around,Shalamar,https://genius.com/Shalamar-the-second-time-around-lyrics,"[Verse 1]
I know you've come a long way, baby
But you don't need that heart of stone, no
You proved that you could do it, do it, baby
You can make it on your own
[Verse 2]
But you can't keep runnin' away from love
'Cause the first one let you down, no, no, no
And though others try to satisfy you, baby
With me true love can still be found
Love can still be found
[Chorus]
The second time around
Ooh, the second time is so much better, baby
The second time around
And I'll make it better than the first time
[Verse 3]
You know I really love you
And I paid for my mistakes, yes I did, girl
The more I try to hide my feelings, baby
This old heart gets in the way
And love won't let me wait"
1980,45,We Don't Talk Anymore,Cliff Richard,https://genius.com/Cliff-richard-we-dont-talk-anymore-lyrics,"[Verse 1]
Used to think that life was sweet
Used to think we were so complete
I can't believe you'd throw it away
Used to feel we had it made
Used to feel we could sail away
Can you imagine how I feel today?
[Pre-Chorus]
Well, it seems a long time ago
You were the lonely one
Now it comes to letting go
You are the only one
Do you know what you've done?
[Chorus]
It's so funny how we don't talk anymore
It's so funny why we don't talk anymore
But I ain't losing sleep
And I ain't counting sheep (Sheep)
It's so funny how we don't talk anymore
[Post-Chorus]
Ohoho, we don't talk
Ooohooohooo"
1980,46,Stomp!,The Brothers Johnson,https://genius.com/The-brothers-johnson-stomp-lyrics,"[Verse 1]
Steppin' out, the weekend's open wide
Fill it up, let's blast the jams and ride
While we're cruisin' around in the street
Listen up for the party in feet
Slap me five, that's the place we've arrived, it's alive
[Chorus]
Everybody take it to the top
We're gonna stomp all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party 'til the morning light
Mmm, runnin', runnin', runnin'
[Verse 2]
The set is hot, there's people wall to wall
Old ones, young things, short ones standing tall
So grab the one with the smile on her face
And hit the floor and stay right on the case
The heat is on and the funk just won't leave us alone
[Chorus]
Everybody take it to the top
We're gonna stomp all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party 'til the morning light
Gonna stomp all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party 'til the morning light
Stomp!"
1980,47,Heartache Tonight,Eagles,https://genius.com/Eagles-heartache-tonight-lyrics,"[Intro]
[Verse 1]
Somebody's gonna hurt someone
Before the night is through
Somebody's gonna come undone
There's nothin' we can do
[Verse 2]
Everybody wants to touch somebody
If it takes all night
Everybody wants to take a little chance
Make it come out right
[Chorus]
There's gonna be a heartache tonight
A heartache tonight, I know
There's gonna be a heartache tonight
A heartache tonight, I know
Lord, I know
[Verse 3]
Some people like to stay out late
Some folks can't hold out that long
But nobody wants to go home now
There's too much goin' on"
1980,48,Tired of Toein' the Line,Rocky Burnette,https://genius.com/Rocky-burnette-tired-of-toein-the-line-lyrics,"[Chorus:]
Baby
I'm tired of toein' the line
Don't know why you wanna jump on me
Baby, baby, baby
You're making me cry
[Verse 1:]
Baby, I
I'm gonna find myself someone new
Someone who will be true
And no more toein' the line
I know it's over
Cause I see the signs
Don't let me waste your precious time
Baby
I'm tired of toeing the line
If you want to get rid of me
Baby, baby, baby
You're doing fine
[Verse 2:]
Baby
I'm tired of toein' the line
I'm gonna put on my walking shoes
And leave you far behind"
1980,49,Better Love Next Time,Dr. Hook,https://genius.com/Dr-hook-better-love-next-time-lyrics,"[Verse 1]
I'm your friend you can talk to me
I read your fate I see misery
'Cause the one you love has left you dry
Don't start believin' that you're gonna die
Just pick your heart up off the floor and try, try again
[Chorus]
You'll find
Better love next time baby, don't give up and I know you're gonna find
Better love next time baby, someone will be waiting down the line
With better love, better love, better love, better love next time
[Verse 2]
Sometimes it's better to let it all go
I've been there and I think I should know
So have a good cry, wash out your heart
If you keep it inside it'll tear you apart
Sometimes you lose but you're gonna win if you just, if you just keep hanging in
[Chorus]
You'll find
Better love next time baby, don't give up and I know you're gonna find
Better love next time baby, someone will be waiting down the line
With better love, better love"
1980,50,Him,Rupert Holmes,https://genius.com/Rupert-holmes-him-lyrics,"[Verse 1]
Over by the window
There's a pack of cigarettes
Not my brand, you understand
Sometimes the girl forgets
She forgets to hide them
I know who left those smokes behind
She'll say, ""Oh, he's just a friend""
And I'll say, ""Oh, I'm not blind"" to
[Chorus]
Him, him, him
What's she gonna do about him?
She's gonna have to do without him
Or do without me, me, me
No one gets to get it for free
It's me or it's him
[Verse 2]
Don't know what he looks like
Don't know who he is
Don't know why she thought that I
Would say ""What's mine is his""
I don't want to own her
But I can't let her have it both ways
Three is one too many of us
She leaves with me or stays with"
1980,51,Against the Wind,Bob Seger and the Silver Bullet Band,https://genius.com/Bob-seger-against-the-wind-lyrics,"[Verse 1]
Seems like yesterday
But it was long ago
Janey was lovely
She was the queen of my nights
There in the darkness
With the radio playin' low, and
And the secrets that we shared
The mountains that we moved
Caught like a wildfire out of control
'Til there was nothing left to burn
And nothing left to prove
[Pre-Chorus]
And I remember what she said to me
How she swore that it never would end
I remember how she held me, oh-so tight
Wish I didn't know now what I didn't know then
[Chorus]
Against the wind
We were running against the wind
We were young and strong
We were running against the wind
[Verse 2]
And the years rolled slowly past
And I found myself alone
Surrounded by strangers I thought were my friends
I found myself further and further from my home and I
I guess I lost my way
There were oh-so many roads
I was livin' to run
And runnin' to live
Never worried about payin'
Or even how much I owed"
1980,52,On the Radio,Donna Summer,https://genius.com/Donna-summer-on-the-radio-lyrics,"[Verse 1]
Someone found a letter you wrote me on the radio
And they told the world just how you felt
It must have fallen out of a hole in your old brown overcoat
They never said your name but I knew just who they meant
Whoa-oh-oh-oh-oh
I was so surprised and shocked, and I wondered too
If, by chance, you heard it for yourself
I never told a soul just how I've been feeling over you
But they said it really loud, they said it on the air
[Chorus]
On the radio, whoa-oh-oh-oh
On the radio, whoa-oh-oh-oh
On the radio, whoa-oh-oh-oh
On the radio, whoa-oh-oh-oh
[Verse 2]
Now, now, don't it kinda strike you sad when you hear our song
Things are not the same since we broke up last June
The only thing that I wanna hear is that you love me still
And that you think you'll be comin' home real soon
Whoa-oh-oh-oh-oh
Yeah, it kinda made me feel proud when I heard him say
You couldn't find the words to say it yourself
And now in my heart I know I can say what I really feel
'Cause they said it really loud, they said it on the air"
1980,53,Emotional Rescue,The Rolling Stones,https://genius.com/The-rolling-stones-emotional-rescue-lyrics,"[Verse 1]
Is there nothing I can say? Nothing I can do?
Change your mind, I'm so in love with you
Too deep in, you can't get out
You're just a poor girl in a rich man's house
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Yeah, baby, I'm crying over you
[Verse 2]
Don't you know promises were never meant to keep?
Just like the night, dissolve off in sleep
I'll be your savior, steadfast and true
I'll come to your emotional rescue
I'll come to your emotional rescue
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
[Verse 3]
Yeah, the other night, crying
Crying, baby, yeah, yeah, I'm crying
Yeah, I'm like a child, baby
I'm like a child, baby
Like a child
Yes, I'm like a child, like a child, like a child, like a child (Woo)"
1980,54,Rise,Herb Alpert,https://genius.com/Herb-alpert-rise-lyrics,
1980,55,All Out of Love,Air Supply,https://genius.com/Air-supply-all-out-of-love-lyrics,"[Verse 1]
I'm lyin' alone with my head on the phone
Thinkin' of you till it hurts
I know you're hurt too, but what else can we do
Tormented and torn apart
I wish I could carry your smile in my heart
For times when my life seems so low
It would make me believe what tomorrow could bring
When today doesn't really know
Doesn't really know
[Chorus]
I'm all out of love
I'm so lost without you
I know you were right
Believing for so long
I'm all out of love
What am I without you?
I can't be too late
To say that I was so wrong
[Verse 2]
I want you to come back and carry me home
Away from these long, lonely nights
I'm reaching for you, are you feeling it too
Does the feeling seem oh so right
And what would you say if I called on you now
And said that I can't hold on
There's no easy way, it gets harder each day
Please love me or I'll be gone
I'll be gone"
